indicator_name,indicator,confidence_level,scheme,N_F,degree_ratio,true_positive_rate,precision,y_FH,d_FF,basic_estimate,adjusted_estimate,nsum_prevalence,rds_prevalence,rds_estimate,pi_i_mean,pi_i_min,pi_i_max,nsum_rds_ratio,adjustment_impact,n_total,n_valid,n_out_reports,n_rds_positive,error
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.5,0.8,1,0.24057547402132365,3.045384646115554,77416.81000513962,193542.02501284904,0.19749186225800922,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.5767112444475948,2.5,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.5,0.9000000000000001,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,137629.88445358153,0.14043865760569543,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.4101057738294007,1.7777777777777777,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.5,0.9000000000000001,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,154833.62001027924,0.15799348980640737,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.46136899555807587,2,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.5,0.9000000000000001,1,0.24057547402132365,3.045384646115554,77416.81000513962,172037.3555669769,0.1755483220071193,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.5126322172867509,2.222222222222222,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.5,1,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,123866.8960082234,0.12639479184512592,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.3690951964464607,1.6,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.5,1,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,139350.25800925132,0.14219414082576665,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.4152320960022683,1.8,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.5,1,1,0.24057547402132365,3.045384646115554,77416.81000513962,154833.62001027924,0.15799348980640737,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.46136899555807587,2,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.3,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,275259.76890716306,0.28087731521139087,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.8202115476588014,3.5555555555555554,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.3,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,309667.24002055847,0.31598697961281474,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.9227379911161517,4,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.3,1,0.24057547402132365,3.045384646115554,77416.81000513962,344074.7111339538,0.3510966440142386,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,1.0252644345735018,4.444444444444444,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.4,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,206444.8266803723,0.21065798640854316,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.6151586607441011,2.6666666666666665,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.4,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,232250.43001541882,0.23699023470961106,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.6920534933371137,2.9999999999999996,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.4,1,0.24057547402132365,3.045384646115554,77416.81000513962,258056.03335046535,0.26332248301067895,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.7689483259301263,3.333333333333333,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.5,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,165155.86134429785,0.16852638912683454,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.4921269285952809,2.1333333333333333,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.5,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,185800.34401233506,0.18959218776768882,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.5536427946696909,2.4,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.5,1,0.24057547402132365,3.045384646115554,77416.81000513962,206444.8266803723,0.21065798640854316,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.6151586607441011,2.6666666666666665,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.6000000000000001,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,137629.8844535815,0.1404386576056954,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.4101057738294006,1.7777777777777772,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.6000000000000001,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,154833.6200102792,0.15799348980640734,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.46136899555807576,1.9999999999999996,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.6000000000000001,1,0.24057547402132365,3.045384646115554,77416.81000513962,172037.35556697688,0.17554832200711926,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.5126322172867508,2.2222222222222214,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.7,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,117968.47238878417,0.12037599223345323,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.3515192347109149,1.5238095238095237,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.7,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,132714.5314373822,0.13542299126263488,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.39545913904977925,1.7142857142857142,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.7,1,0.24057547402132365,3.045384646115554,77416.81000513962,147460.5904859802,0.15046999029181654,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.4393990433886436,1.9047619047619047,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.8,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,103222.41334018615,0.10532899320427158,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.30757933037205054,1.3333333333333333,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.8,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,116125.21500770941,0.11849511735480553,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.3460267466685569,1.4999999999999998,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.8,1,0.24057547402132365,3.045384646115554,77416.81000513962,129028.01667523268,0.13166124150533948,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.38447416296506315,1.6666666666666665,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.9000000000000001,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,91753.25630238769,0.0936257717371303,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.2734038492196005,1.1851851851851851,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.9000000000000001,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,103222.41334018613,0.10532899320427157,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.3075793303720505,1.333333333333333,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,0.9000000000000001,1,0.24057547402132365,3.045384646115554,77416.81000513962,114691.5703779846,0.11703221467141285,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.34175481152450055,1.4814814814814812,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,1,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,82577.93067214893,0.08426319456341727,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.24606346429764045,1.0666666666666667,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,1,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,92900.17200616753,0.09479609388384441,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.27682139733484545,1.2,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,0.75,1,1,0.24057547402132365,3.045384646115554,77416.81000513962,103222.41334018615,0.10532899320427158,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.30757933037205054,1.3333333333333333,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.3,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,206444.82668037235,0.21065798640854322,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.6151586607441013,2.666666666666667,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.3,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,232250.43001541888,0.23699023470961111,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.6920534933371139,3.0000000000000004,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.3,1,0.24057547402132365,3.045384646115554,77416.81000513962,258056.0333504654,0.263322483010679,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.7689483259301265,3.3333333333333335,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.4,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,154833.62001027924,0.15799348980640737,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.46136899555807587,2,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.4,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,174187.82251156415,0.1777426760322083,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.5190401200028354,2.25,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.4,1,0.24057547402132365,3.045384646115554,77416.81000513962,193542.02501284904,0.19749186225800922,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.5767112444475948,2.5,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.5,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,123866.8960082234,0.12639479184512592,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.3690951964464607,1.6,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.5,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,139350.25800925132,0.14219414082576665,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.4152320960022683,1.8,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.5,1,0.24057547402132365,3.045384646115554,77416.81000513962,154833.62001027924,0.15799348980640737,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.46136899555807587,2,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.6000000000000001,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,103222.41334018616,0.1053289932042716,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.3075793303720506,1.3333333333333335,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.6000000000000001,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,116125.21500770943,0.11849511735480554,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.3460267466685569,1.5,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.6000000000000001,1,0.24057547402132365,3.045384646115554,77416.81000513962,129028.01667523269,0.13166124150533948,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.3844741629650632,1.6666666666666665,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.7,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,88476.35429158814,0.09028199417508993,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.26363942603318624,1.142857142857143,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.7,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,99535.89857803666,0.1015672434469762,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.2965943542873345,1.2857142857142858,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.7,1,0.24057547402132365,3.045384646115554,77416.81000513962,110595.44286448517,0.11285249271886243,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.32954928254148275,1.4285714285714286,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.8,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,77416.81000513962,0.07899674490320369,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.23068449777903793,1,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.8,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,87093.91125578208,0.08887133801610415,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.2595200600014177,1.125,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.8,1,0.24057547402132365,3.045384646115554,77416.81000513962,96771.01250642452,0.09874593112900461,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.2883556222237974,1.25,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.9000000000000001,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,68814.94222679076,0.07021932880284772,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.20505288691470036,0.8888888888888888,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.9000000000000001,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,77416.81000513962,0.07899674490320369,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.23068449777903793,1,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,0.9000000000000001,1,0.24057547402132365,3.045384646115554,77416.81000513962,86018.67778348846,0.08777416100355966,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.25631610864337545,1.111111111111111,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,1,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,61933.4480041117,0.06319739592256296,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.18454759822323036,0.8,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,1,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,69675.12900462566,0.07109707041288332,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.20761604800113415,0.9,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1,1,1,0.24057547402132365,3.045384646115554,77416.81000513962,77416.81000513962,0.07899674490320369,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.23068449777903793,1,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1.25,0.3,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,165155.86134429788,0.16852638912683457,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.492126928595281,2.1333333333333337,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1.25,0.3,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,185800.3440123351,0.18959218776768885,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.553642794669691,2.4,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1.25,0.3,1,0.24057547402132365,3.045384646115554,77416.81000513962,206444.82668037232,0.2106579864085432,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.6151586607441012,2.666666666666667,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1.25,0.4,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,123866.8960082234,0.12639479184512592,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.3690951964464607,1.6,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1.25,0.4,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,139350.25800925132,0.14219414082576665,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.4152320960022683,1.8,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1.25,0.4,1,0.24057547402132365,3.045384646115554,77416.81000513962,154833.62001027924,0.15799348980640737,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.46136899555807587,2,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1.25,0.5,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,99093.51680657873,0.10111583347610074,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.2952761571571686,1.2800000000000002,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1.25,0.5,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,111480.20640740106,0.11375531266061333,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.33218567680181466,1.4400000000000002,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1.25,0.5,1,0.24057547402132365,3.045384646115554,77416.81000513962,123866.8960082234,0.12639479184512592,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.3690951964464607,1.6,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1.25,0.6000000000000001,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,82577.93067214894,0.08426319456341728,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.2460634642976405,1.0666666666666669,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1.25,0.6000000000000001,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,92900.17200616754,0.09479609388384443,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.2768213973348455,1.2,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1.25,0.6000000000000001,1,0.24057547402132365,3.045384646115554,77416.81000513962,103222.41334018616,0.1053289932042716,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.3075793303720506,1.3333333333333335,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1.25,0.7,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,70781.08343327051,0.07222559534007195,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.21091154082654898,0.9142857142857144,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1.25,0.7,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,79628.71886242933,0.08125379475758095,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.23727548342986762,1.0285714285714287,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1.25,0.7,1,0.24057547402132365,3.045384646115554,77416.81000513962,88476.35429158814,0.09028199417508993,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.26363942603318624,1.142857142857143,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1.25,0.8,0.8,0.24057547402132365,3.045384646115554,77416.81000513962,61933.4480041117,0.06319739592256296,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.18454759822323036,0.8,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1.25,0.8,0.9,0.24057547402132365,3.045384646115554,77416.81000513962,69675.12900462566,0.07109707041288332,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.20761604800113415,0.9,85,85,25,22,NA
document_withholding,document_withholding_rds,highest,ss_980k,980000,1.25,0.8,1,0.24057547402132365,3.045384646115554,77416.81000513962,77416.81000513962,0.07899674490320369,0.34244496558616194,335596.0662744387,0.011764705882352938,0.0010905125408942197,0.1145038167938931,0.23068449777903793,1,85,85,25,22,NA
