indicator_name,indicator,confidence_level,scheme,N_F,y_FH,v_HF,NSUM_estimate,NSUM_prevalence,rds_prevalence,rds_estimate,nsum_rds_ratio,n_total,n_out_reports,n_hidden_visibility,n_rds,nsum_ci_lower,nsum_ci_upper,rds_ci_lower,rds_ci_upper,error
pay_issues,pay_issues_rds,high,ss_1740k,50000,578024.5747537252,3.9319948022860407,147005.4269699606,2.940108539399212,0.49652701380429276,24826.350690214636,5.921346588723695,85,85,46,85,NA,NA,NA,NA,NA
pay_issues,pay_issues_rds,high,ss_1740k,100000,578024.5747537252,3.9319948022860407,147005.4269699606,1.470054269699606,0.49652701380429276,49652.70138042927,2.9606732943618477,85,85,46,85,NA,NA,NA,NA,NA
pay_issues,pay_issues_rds,high,ss_1740k,980000,578024.5747537252,3.9319948022860407,147005.4269699606,0.15000553772444958,0.49652701380429276,486596.47352820693,0.30210951983284157,85,85,46,85,70844.63220037689,268657.6723783189,333853.7593178122,634605.0684736163,NA
pay_issues,pay_issues_rds,high,ss_1740k,1740000,578024.5747537252,3.9319948022860407,147005.4269699606,0.08448587756894287,0.49652701380429276,863957.0040194694,0.17015363760700272,85,85,46,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,unweighted,50000,40,11.791666666666666,3.392226148409894,6.784452296819788e-5,0.6,30000,1.1307420494699648e-4,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,unweighted,100000,40,11.791666666666666,3.392226148409894,3.392226148409894e-5,0.6,60000,5.653710247349824e-5,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,unweighted,980000,40,11.791666666666666,3.392226148409894,3.4614552534794838e-6,0.6,588000,5.769092089132473e-6,85,85,48,85,2.161266640042599,5.459143015623555,495476.4705882355,680235.294117647,NA
threats_abuse,threats_abuse_rds,high,unweighted,1740000,40,11.791666666666666,3.392226148409894,1.9495552577068356e-6,0.6,1044000,3.249258762844726e-6,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_document_withholding,50000,0.4654967950143818,9.622612978121936,0.04837530056261639,9.675060112523277e-7,0.6692435878044118,33462.17939022059,1.4456709468467615e-6,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_document_withholding,100000,0.4654967950143818,9.622612978121936,0.04837530056261639,4.837530056261638e-7,0.6692435878044118,66924.35878044118,7.228354734233808e-7,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_document_withholding,980000,0.4654967950143818,9.622612978121936,0.04837530056261639,4.9362551594506514e-8,0.6692435878044118,655858.7160483235,7.3758721777896e-8,85,85,48,85,0.029791745360186698,0.08156922911809038,551280.0665781936,752366.3886306294,NA
threats_abuse,threats_abuse_rds,high,rds_I_document_withholding,1740000,0.4654967950143818,9.622612978121936,0.04837530056261639,2.780189687506689e-8,0.6692435878044118,1164483.8427796767,4.154226858755061e-8,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_pay_issues,50000,0.480627661411069,11.9594918691742,0.04018796673543424,8.037593347086848e-7,0.6111071111166904,30555.355555834518,1.3152511566097741e-6,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_pay_issues,100000,0.480627661411069,11.9594918691742,0.04018796673543424,4.018796673543424e-7,0.6111071111166904,61110.711111669036,6.576255783048871e-7,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_pay_issues,980000,0.480627661411069,11.9594918691742,0.04018796673543424,4.100812932187167e-8,0.6111071111166904,598884.9688943565,6.710465084743746e-8,85,85,48,85,0.02573501528978155,0.06429483072067647,500566.52366689715,699713.2312751691,NA
threats_abuse,threats_abuse_rds,high,rds_I_pay_issues,1740000,0.480627661411069,11.9594918691742,0.04018796673543424,2.3096532606571402e-8,0.6111071111166904,1063326.3733430412,3.779457346579811e-8,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_threats_abuse,50000,0.48851402890613566,11.79166666666666,0.041428751568011526,8.285750313602306e-7,0.6522408842407377,32612.044212036883,1.2703512634366066e-6,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_threats_abuse,100000,0.48851402890613566,11.79166666666666,0.041428751568011526,4.142875156801153e-7,0.6522408842407377,65224.088424073765,6.351756317183033e-7,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_threats_abuse,980000,0.48851402890613566,11.79166666666666,0.041428751568011526,4.227423629388931e-8,0.6522408842407377,639196.066555923,6.481383997125544e-8,85,85,48,85,0.027537672847179756,0.06484685863240425,550201.7926486423,724617.1589107699,NA
threats_abuse,threats_abuse_rds,high,rds_I_threats_abuse,1740000,0.48851402890613566,11.79166666666666,0.041428751568011526,2.3809627337937658e-8,0.6522408842407377,1134899.1385788836,3.6504346650477197e-8,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_excessive_hours,50000,0.4879214877890509,11.879542315521231,0.04107241464610606,8.214482929221212e-7,0.6505140501280915,32525.702506404574,1.2627679490710022e-6,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_excessive_hours,100000,0.4879214877890509,11.879542315521231,0.04107241464610606,4.107241464610606e-7,0.6505140501280915,65051.40501280915,6.313839745355011e-7,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_excessive_hours,980000,0.4879214877890509,11.879542315521231,0.04107241464610606,4.191062718990414e-8,0.6505140501280915,637503.7691255297,6.442693617709195e-8,85,85,48,85,0.026278510112399407,0.06543686795625804,538561.031253147,737779.95682969,NA
threats_abuse,threats_abuse_rds,high,rds_I_excessive_hours,1740000,0.4879214877890509,11.879542315521231,0.04107241464610606,2.360483600350923e-8,0.6505140501280915,1131894.4472228792,3.628643531813225e-8,85,85,48,85,NA,NA,NA,NA,NA
