indicator_name,indicator,confidence_level,scheme,N_F,y_FH,d_FF,basic_estimate,basic_prevalence,degree_ratio,true_positive_rate,adjusted_estimate,adjusted_prevalence,rds_prevalence,rds_estimate,empirical_degree_ratio,basic_rds_ratio,adjusted_rds_ratio,n_total,n_out_reports,n_degree,n_hidden,n_rds,basic_ci_lower,basic_ci_upper,adjusted_ci_lower,adjusted_ci_upper,rds_ci_lower,rds_ci_upper,error
pay_issues,pay_issues_rds,high,ss_980k,980000,28.236832674750946,3.560295063842905,7772416.478140795,7.931037222592647,1,1,7772416.478140795,7.931037222592647,0.4965270138042929,486596.47352820705,1.1044013857778192,15.973022619306432,15.973022619306432,85,85,80,46,85,4564989.7612123415,11689279.486584859,4564989.7612123415,11689279.486584859,341851.27238943195,633320.492530743,NA
pay_issues,pay_issues_rds,high,ss_980k,1740000,28.236832674750946,3.560295063842905,13800004.767311206,7.931037222592647,1,1,13800004.767311206,7.931037222592647,0.4965270138042929,863957.0040194697,1.1044013857778192,15.97302261930643,15.97302261930643,85,85,80,46,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,unweighted,50000,40,10.75,186046.51162790696,3.720930232558139,1,1,186046.51162790696,3.720930232558139,0.6,30000,1.0968992248062015,6.201550387596899,6.201550387596899,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,unweighted,100000,40,10.75,372093.0232558139,3.720930232558139,1,1,372093.0232558139,3.720930232558139,0.6,60000,1.0968992248062015,6.201550387596899,6.201550387596899,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,unweighted,980000,40,10.75,3646511.6279069767,3.7209302325581395,1,1,3646511.6279069767,3.7209302325581395,0.6,588000,1.0968992248062015,6.2015503875969,6.2015503875969,85,85,80,48,85,2598349.767760154,5157573.330714846,2598349.767760154,5157573.330714846,484235.2941176471,691764.705882353,NA
threats_abuse,threats_abuse_rds,high,unweighted,1740000,40,10.75,6474418.604651162,3.7209302325581395,1,1,6474418.604651162,3.7209302325581395,0.6,1044000,1.0968992248062015,6.201550387596899,6.201550387596899,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_document_withholding,50000,39.567227576222436,9.07653979330714,217964.2709515719,4.359285419031438,1,1,217964.2709515719,4.359285419031438,0.6692435878044117,33462.17939022059,1.0601631455653908,6.5137499984616225,6.5137499984616225,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_document_withholding,100000,39.567227576222436,9.07653979330714,435928.5419031438,4.359285419031438,1,1,435928.5419031438,4.359285419031438,0.6692435878044117,66924.35878044118,1.0601631455653908,6.5137499984616225,6.5137499984616225,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,rds_I_document_withholding,980000,39.567227576222436,9.07653979330714,4272099.710650809,4.359285419031438,1,1,4272099.710650809,4.359285419031438,0.6692435878044117,655858.7160483235,1.0601631455653908,6.5137499984616225,6.5137499984616225,85,85,80,48,85,2806850.9677357376,6293034.795838586,2806850.9677357376,6293034.795838586,547396.4058186837,761236.1613094403,NA
threats_abuse,threats_abuse_rds,high,rds_I_document_withholding,1740000,39.567227576222436,9.07653979330714,7585156.629114701,4.359285419031438,1,1,7585156.629114701,4.359285419031438,0.6692435878044117,1164483.8427796764,1.0601631455653908,6.5137499984616225,6.5137499984616225,85,85,80,48,85,NA,NA,NA,NA,NA,NA,NA
